Word,Frequency,Probability
intuitive,23,0.0010807762793101827
intuitively,1,4.699027301348621e-05
invalidity,1,4.699027301348621e-05
invent,2,9.398054602697242e-05
invented,1,4.699027301348621e-05
inventing,1,4.699027301348621e-05
invention,1,4.699027301348621e-05
inventions,1,4.699027301348621e-05
investigation,2,9.398054602697242e-05
investigations,1,4.699027301348621e-05
invites,1,4.699027301348621e-05
involve,15,0.0007048540952022931
involved,17,0.0007988346412292655
involvedat,1,4.699027301348621e-05
involvedin,1,4.699027301348621e-05
involves,8,0.0003759221841078897
involving,6,0.0002819416380809173
iron,5,0.00023495136506743105
irrefutable,1,4.699027301348621e-05
irrelevant,5,0.00023495136506743105
irs,1,4.699027301348621e-05
isolated,2,9.398054602697242e-05
isolation,1,4.699027301348621e-05
issue,2,9.398054602697242e-05
iti,1,4.699027301348621e-05
itself1,1,4.699027301348621e-05
ittheoretically,1,4.699027301348621e-05
iv,3,0.00014097081904045864
ix,2,9.398054602697242e-05
j,1,4.699027301348621e-05
jealousy,1,4.699027301348621e-05
joint,1,4.699027301348621e-05
jones,7,0.00032893191109440345
judge,13,0.0006108735491753207
judged,2,9.398054602697242e-05
judgement,40,0.0018796109205394484
judgements,24,0.001127766552323669
judges,5,0.00023495136506743105
judging,12,0.0005638832761618346
julius,6,0.0002819416380809173
june,1,4.699027301348621e-05
justice,6,0.0002819416380809173
justification,3,0.00014097081904045864
justified,4,0.00018796109205394484
justify,3,0.00014097081904045864
justly,1,4.699027301348621e-05
kant,19,0.000892815187256238
kantian,1,4.699027301348621e-05
kants,6,0.0002819416380809173
keener,1,4.699027301348621e-05
keep,5,0.00023495136506743105
keeping,2,9.398054602697242e-05
keeps,1,4.699027301348621e-05
kennen,1,4.699027301348621e-05
keynes,1,4.699027301348621e-05
killed,1,4.699027301348621e-05
kind,46,0.0021615525586203654
kinds,11,0.0005168930031483483
king,3,0.00014097081904045864
kings,1,4.699027301348621e-05
knew,4,0.00018796109205394484
knits,1,4.699027301348621e-05
knitting,2,9.398054602697242e-05
knives,1,4.699027301348621e-05
know,167,0.007847375593252198
knowable,1,4.699027301348621e-05
knowing,14,0.0006578638221888069
knowledge,305,0.014332033269113293
knowledgefar,1,4.699027301348621e-05
knowledgeknowledge,1,4.699027301348621e-05
known,91,0.004276114844227245
knows,3,0.00014097081904045864
knuckles,2,9.398054602697242e-05
königsberg,1,4.699027301348621e-05
labours,2,9.398054602697242e-05
laid,2,9.398054602697242e-05
lake,1,4.699027301348621e-05
language,3,0.00014097081904045864
lapse,1,4.699027301348621e-05
large,5,0.00023495136506743105
largely,6,0.0002819416380809173
larger,1,4.699027301348621e-05
last,18,0.0008458249142427517
late,6,0.0002819416380809173
later,8,0.0003759221841078897
latin,1,4.699027301348621e-05
latter,4,0.00018796109205394484
launched,1,4.699027301348621e-05
law,53,0.002490484469714769
laws,33,0.001550679009445045
lay,1,4.699027301348621e-05
lead,3,0.00014097081904045864
leads,2,9.398054602697242e-05
learn,7,0.00032893191109440345
learning,3,0.00014097081904045864
learnt,1,4.699027301348621e-05
least,28,0.0013157276443776138
leaves,3,0.00014097081904045864
leaving,2,9.398054602697242e-05
led,14,0.0006578638221888069
left,9,0.00042291245712137586
legal,2,9.398054602697242e-05
legally,1,4.699027301348621e-05
legitimately,1,4.699027301348621e-05
leibniz,7,0.00032893191109440345
leibnizmaintained,1,4.699027301348621e-05
length,1,4.699027301348621e-05
less,46,0.0021615525586203654
lessfrom,1,4.699027301348621e-05
let,16,0.0007518443682157794
letters,3,0.00014097081904045864
level,1,4.699027301348621e-05
liability,3,0.00014097081904045864
liable,5,0.00023495136506743105
liberating,1,4.699027301348621e-05
liberation,1,4.699027301348621e-05
liberator,1,4.699027301348621e-05
liberty,1,4.699027301348621e-05
library,2,9.398054602697242e-05
license,17,0.0007988346412292655
licensed,1,4.699027301348621e-05
lies,1,4.699027301348621e-05
lieu,2,9.398054602697242e-05
life,30,0.0014097081904045862
lifelong,1,4.699027301348621e-05
lifewhich,1,4.699027301348621e-05
light,24,0.001127766552323669
lightning,5,0.00023495136506743105
lightwaves,1,4.699027301348621e-05
like,40,0.0018796109205394484
likelihood,2,9.398054602697242e-05
likely,6,0.0002819416380809173
limit,3,0.00014097081904045864
limitation,4,0.00018796109205394484
limitations,1,4.699027301348621e-05
limited,9,0.00042291245712137586
limiting,1,4.699027301348621e-05
limits,5,0.00023495136506743105
line,7,0.00032893191109440345
linked,1,4.699027301348621e-05
links,3,0.00014097081904045864
lips,1,4.699027301348621e-05
listen,2,9.398054602697242e-05
literary,13,0.0006108735491753207
little,3,0.00014097081904045864
live,1,4.699027301348621e-05
lived,1,4.699027301348621e-05
lives,2,9.398054602697242e-05
living,4,0.00018796109205394484
located,7,0.00032893191109440345
locations,1,4.699027301348621e-05
locke,1,4.699027301348621e-05
logic,30,0.0014097081904045862
logical,23,0.0010807762793101827
logically,12,0.0005638832761618346
logicallyso,1,4.699027301348621e-05
logician,1,4.699027301348621e-05
london,10,0.0004699027301348621
long,17,0.0007988346412292655
longer,5,0.00023495136506743105
longestlived,1,4.699027301348621e-05
longlived,1,4.699027301348621e-05
look,19,0.000892815187256238
looked,1,4.699027301348621e-05
looking,5,0.00023495136506743105
looks,5,0.00023495136506743105
loose,1,4.699027301348621e-05
loosen,1,4.699027301348621e-05
lot,1,4.699027301348621e-05
loud,1,4.699027301348621e-05
love,11,0.0005168930031483483
loves,18,0.0008458249142427517
loving,7,0.00032893191109440345
lower,2,9.398054602697242e-05
lowest,1,4.699027301348621e-05
luck,2,9.398054602697242e-05
luminously,1,4.699027301348621e-05
lying,1,4.699027301348621e-05
machinereadable,1,4.699027301348621e-05
made,18,0.0008458249142427517
magnifies,1,4.699027301348621e-05
main,7,0.00032893191109440345
mainly,2,9.398054602697242e-05
maintain,1,4.699027301348621e-05
maintained,5,0.00023495136506743105
maintaining,1,4.699027301348621e-05
majority,1,4.699027301348621e-05
make,53,0.002490484469714769
makes,21,0.0009867957332832104
making,5,0.00023495136506743105
man,54,0.0025374747427282553
manager,1,4.699027301348621e-05
mankind,2,9.398054602697242e-05
manmade,1,4.699027301348621e-05
manner,5,0.00023495136506743105
mans,11,0.0005168930031483483
many,60,0.0028194163808091723
manyprofess,1,4.699027301348621e-05
map,2,9.398054602697242e-05
march,1,4.699027301348621e-05
marching,1,4.699027301348621e-05
mark,2,9.398054602697242e-05
marked,2,9.398054602697242e-05
marriage,1,4.699027301348621e-05
mask,5,0.00023495136506743105
mass,2,9.398054602697242e-05
match,1,4.699027301348621e-05
material,5,0.00023495136506743105
mathematical,4,0.00018796109205394484
mathematician,3,0.00014097081904045864
mathematicians,3,0.00014097081904045864
mathematics,8,0.0003759221841078897
matter,46,0.0021615525586203654
matters,6,0.0002819416380809173
maximum,1,4.699027301348621e-05
may,172,0.008082326958319628
meal,2,9.398054602697242e-05
mean,27,0.0012687373713641276
meaning,13,0.0006108735491753207
meanings,1,4.699027301348621e-05
means,36,0.0016916498284855034
meant,9,0.00042291245712137586
measure,3,0.00014097081904045864
meditations,1,4.699027301348621e-05
medium,8,0.0003759221841078897
meet,3,0.00014097081904045864
melt,1,4.699027301348621e-05
memories,2,9.398054602697242e-05
memory,25,0.0011747568253371553
men,37,0.0017386401014989896
mens,1,4.699027301348621e-05
mental,33,0.001550679009445045
mention,1,4.699027301348621e-05
merchantability,1,4.699027301348621e-05
mercilessly,1,4.699027301348621e-05
mere,19,0.000892815187256238
merely,32,0.0015036887364315587
merest,1,4.699027301348621e-05
merges,1,4.699027301348621e-05
merit,2,9.398054602697242e-05
merits,1,4.699027301348621e-05
met,3,0.00014097081904045864
metaphorically,1,4.699027301348621e-05
metaphysic,1,4.699027301348621e-05
metaphysical,4,0.00018796109205394484
metaphysician,2,9.398054602697242e-05
metaphysicians,2,9.398054602697242e-05
metaphysics,4,0.00018796109205394484
method,7,0.00032893191109440345
methodical,2,9.398054602697242e-05
methods,2,9.398054602697242e-05
michael,1,4.699027301348621e-05
microscope,4,0.00018796109205394484
middle,1,4.699027301348621e-05
middleaged,1,4.699027301348621e-05
midst,1,4.699027301348621e-05
might,38,0.001785630374512476
miles,1,4.699027301348621e-05
million,1,4.699027301348621e-05
mind,84,0.003947182933132841
mindnot,1,4.699027301348621e-05
minds,52,0.002443494196701283
mineralogist,1,4.699027301348621e-05
minister,3,0.00014097081904045864
ministers,3,0.00014097081904045864
minor,1,4.699027301348621e-05
minute,2,9.398054602697242e-05
minutes,4,0.00018796109205394484
miracle,1,4.699027301348621e-05
misery,1,4.699027301348621e-05
misleading,6,0.0002819416380809173
misleadingness,1,4.699027301348621e-05
mission,4,0.00018796109205394484
mississippi,1,4.699027301348621e-05
mistake,1,4.699027301348621e-05
mistaken,4,0.00018796109205394484
mistakes,1,4.699027301348621e-05
misunderstanding,1,4.699027301348621e-05
mitigate,1,4.699027301348621e-05
mode,1,4.699027301348621e-05
modern,6,0.0002819416380809173
modest,2,9.398054602697242e-05
modification,1,4.699027301348621e-05
modifications,1,4.699027301348621e-05
modified,2,9.398054602697242e-05
modify,1,4.699027301348621e-05
moment,14,0.0006578638221888069
momentary,1,4.699027301348621e-05
moments,2,9.398054602697242e-05
monad,1,4.699027301348621e-05
monadism,1,4.699027301348621e-05
monadology,1,4.699027301348621e-05
money,3,0.00014097081904045864
monism,1,4.699027301348621e-05
month,1,4.699027301348621e-05
moon,2,9.398054602697242e-05
moore,1,4.699027301348621e-05
moreover,6,0.0002819416380809173
morning,2,9.398054602697242e-05
mortal,21,0.0009867957332832104
mortality,2,9.398054602697242e-05
mortals,2,9.398054602697242e-05
motion,12,0.0005638832761618346
motions,2,9.398054602697242e-05
move,2,9.398054602697242e-05
moved,1,4.699027301348621e-05
movements,1,4.699027301348621e-05
mr,4,0.00018796109205394484
much,32,0.0015036887364315587
multiplication,1,4.699027301348621e-05
multiplicity,1,4.699027301348621e-05
multiplied,3,0.00014097081904045864
murray,1,4.699027301348621e-05
musical,1,4.699027301348621e-05
must,174,0.0081763075043466
mutually,1,4.699027301348621e-05
mysterious,3,0.00014097081904045864
mystic,1,4.699027301348621e-05
mystical,1,4.699027301348621e-05
mysticism,1,4.699027301348621e-05
n,1,4.699027301348621e-05
naked,3,0.00014097081904045864
name,18,0.0008458249142427517
named,4,0.00018796109205394484
namely,22,0.0010337860062966965
names,3,0.00014097081904045864
narrow,6,0.0002819416380809173
nation,1,4.699027301348621e-05
native,1,4.699027301348621e-05
natural,14,0.0006578638221888069
naturally,9,0.00042291245712137586
nature,58,0.0027254358347822
naval,2,9.398054602697242e-05
near,3,0.00014097081904045864
nearer,5,0.00023495136506743105
nearest,1,4.699027301348621e-05
nearly,6,0.0002819416380809173
nearness,1,4.699027301348621e-05
necessarily,6,0.0002819416380809173
necessary,24,0.001127766552323669
necessity,7,0.00032893191109440345
neck,3,0.00014097081904045864
need,8,0.0003759221841078897
needed,3,0.00014097081904045864
needs,1,4.699027301348621e-05
negative,2,9.398054602697242e-05
neglect,2,9.398054602697242e-05
neglecting,1,4.699027301348621e-05
negligence,1,4.699027301348621e-05
negligible,1,4.699027301348621e-05
neither,9,0.00042291245712137586
nerves,2,9.398054602697242e-05
network,1,4.699027301348621e-05
neutral,4,0.00018796109205394484
never,39,0.0018326206475259622
nevertheless,9,0.00042291245712137586
new,11,0.0005168930031483483
newness,1,4.699027301348621e-05
news,1,4.699027301348621e-05
newsletter,1,4.699027301348621e-05
newspaper,3,0.00014097081904045864
newspapers,1,4.699027301348621e-05
newtons,1,4.699027301348621e-05
next,19,0.000892815187256238
night,2,9.398054602697242e-05
ninetythree,1,4.699027301348621e-05
nobody,1,4.699027301348621e-05
noise,4,0.00018796109205394484
noises,1,4.699027301348621e-05
nominative,1,4.699027301348621e-05
none,3,0.00014097081904045864
nonexistence,1,4.699027301348621e-05
nonlogical,1,4.699027301348621e-05
nonmental,2,9.398054602697242e-05
nonprofit,1,4.699027301348621e-05
nonproprietary,1,4.699027301348621e-05
nook,1,4.699027301348621e-05
normal,4,0.00018796109205394484
north,11,0.0005168930031483483
notably,2,9.398054602697242e-05
note,1,4.699027301348621e-05
noted,4,0.00018796109205394484
noteworthy,1,4.699027301348621e-05
nothing,34,0.001597669282458531
notice,5,0.00023495136506743105
noticed,2,9.398054602697242e-05
noticing,1,4.699027301348621e-05
notifies,1,4.699027301348621e-05
notion,3,0.00014097081904045864
notions,1,4.699027301348621e-05
notoriously,2,9.398054602697242e-05
notself,4,0.00018796109205394484
nouns,1,4.699027301348621e-05
nourishing,2,9.398054602697242e-05
novelist,1,4.699027301348621e-05
nowadays,1,4.699027301348621e-05
nowhen,1,4.699027301348621e-05
nowhere,1,4.699027301348621e-05
number,21,0.0009867957332832104
numbers,2,9.398054602697242e-05
numerous,1,4.699027301348621e-05
object,104,0.004886988393402566
objectin,1,4.699027301348621e-05
objection,4,0.00018796109205394484
objectionable,1,4.699027301348621e-05
objections,5,0.00023495136506743105
objective,1,4.699027301348621e-05
objectrelation,2,9.398054602697242e-05
objects,97,0.004558056482308163
objectsit,1,4.699027301348621e-05
objectterms,2,9.398054602697242e-05
oblivious,1,4.699027301348621e-05
oblong,2,9.398054602697242e-05
obscure,1,4.699027301348621e-05
observation,3,0.00014097081904045864
observe,1,4.699027301348621e-05
observed,6,0.0002819416380809173
observing,1,4.699027301348621e-05
obsolete,1,4.699027301348621e-05
obstacle,1,4.699027301348621e-05
obstacles,1,4.699027301348621e-05
obstinate,1,4.699027301348621e-05
obtain,8,0.0003759221841078897
obtained,12,0.0005638832761618346
obtaining,3,0.00014097081904045864
obtuse,1,4.699027301348621e-05
obvious,10,0.0004699027301348621
obviously,16,0.0007518443682157794
obviousness,1,4.699027301348621e-05
obviousnessthe,1,4.699027301348621e-05
occasion,2,9.398054602697242e-05
occupant,1,4.699027301348621e-05
occupied,3,0.00014097081904045864
occupies,2,9.398054602697242e-05
occupy,5,0.00023495136506743105
occupying,1,4.699027301348621e-05
occur,7,0.00032893191109440345
occurred,2,9.398054602697242e-05
occurrence,4,0.00018796109205394484
occurring,2,9.398054602697242e-05
occurs,4,0.00018796109205394484
odd,1,4.699027301348621e-05
offers,3,0.00014097081904045864
office,1,4.699027301348621e-05
official,3,0.00014097081904045864
often,25,0.0011747568253371553
oftener,1,4.699027301348621e-05
old,4,0.00018796109205394484
omission,1,4.699027301348621e-05
one,156,0.007330482590103849
ones,1,4.699027301348621e-05
oneself,1,4.699027301348621e-05
onethe,1,4.699027301348621e-05
online,4,0.00018796109205394484
opaque,1,4.699027301348621e-05
open,5,0.00023495136506743105
opening,1,4.699027301348621e-05
operated,1,4.699027301348621e-05
operation,4,0.00018796109205394484
operative,1,4.699027301348621e-05
opinion,15,0.0007048540952022931
opinions,3,0.00014097081904045864
opportunities,1,4.699027301348621e-05
opportunity,1,4.699027301348621e-05
opposed,14,0.0006578638221888069
opposing,2,9.398054602697242e-05
opposite,10,0.0004699027301348621
opposites,1,4.699027301348621e-05
opposition,3,0.00014097081904045864
orator,1,4.699027301348621e-05
order,33,0.001550679009445045
orderly,1,4.699027301348621e-05
orders,1,4.699027301348621e-05
ordinary,7,0.00032893191109440345
ordnance,1,4.699027301348621e-05
organism,2,9.398054602697242e-05
organization,2,9.398054602697242e-05
organized,1,4.699027301348621e-05
organizing,1,4.699027301348621e-05
organs,1,4.699027301348621e-05
origin,1,4.699027301348621e-05
original,2,9.398054602697242e-05
originally,1,4.699027301348621e-05
originator,1,4.699027301348621e-05
othello,18,0.0008458249142427517
othellos,2,9.398054602697242e-05
others,15,0.0007048540952022931
otherwise,9,0.00042291245712137586
ought,9,0.00042291245712137586
outcome,1,4.699027301348621e-05
outdated,1,4.699027301348621e-05
outer,8,0.0003759221841078897
outline,2,9.398054602697242e-05
outlines,1,4.699027301348621e-05
outside,15,0.0007048540952022931
outward,1,4.699027301348621e-05
oval,1,4.699027301348621e-05
overlooked,2,9.398054602697242e-05
owed,1,4.699027301348621e-05
owing,5,0.00023495136506743105
owner,4,0.00018796109205394484
owns,2,9.398054602697242e-05
page,5,0.00023495136506743105
pages,2,9.398054602697242e-05
paid,6,0.0002819416380809173
pain,2,9.398054602697242e-05
painfully,1,4.699027301348621e-05
painter,3,0.00014097081904045864
pair,3,0.00014097081904045864
pairs,4,0.00018796109205394484
pale,2,9.398054602697242e-05
palpable,1,4.699027301348621e-05
paper,2,9.398054602697242e-05
papers,1,4.699027301348621e-05
paperwork,1,4.699027301348621e-05
paradoxes,1,4.699027301348621e-05
paradoxical,1,4.699027301348621e-05
paragraph,11,0.0005168930031483483
paragraphs,3,0.00014097081904045864
parallel,2,9.398054602697242e-05
part,31,0.0014566984634180726
partake,2,9.398054602697242e-05
partial,3,0.00014097081904045864
partially,1,4.699027301348621e-05
participate,2,9.398054602697242e-05
participation,2,9.398054602697242e-05
particular,75,0.003524270476011466
particularity,2,9.398054602697242e-05
particularly,2,9.398054602697242e-05
particulars,26,0.0012217470983506415
partly,5,0.00023495136506743105
partlyand,1,4.699027301348621e-05
parts,27,0.0012687373713641276
party,1,4.699027301348621e-05
pass,10,0.0004699027301348621
passage,1,4.699027301348621e-05
passes,1,4.699027301348621e-05
passing,2,9.398054602697242e-05
past,34,0.001597669282458531
pastnor,1,4.699027301348621e-05
pastnot,1,4.699027301348621e-05
patch,10,0.0004699027301348621
patches,3,0.00014097081904045864
pausing,1,4.699027301348621e-05
pay,1,4.699027301348621e-05
paying,3,0.00014097081904045864
payments,3,0.00014097081904045864
peace,1,4.699027301348621e-05
peculiar,1,4.699027301348621e-05
peculiarly,1,4.699027301348621e-05
people,38,0.001785630374512476
peoples,8,0.0003759221841078897
perceive,12,0.0005638832761618346
perceived,8,0.0003759221841078897
perceiving,3,0.00014097081904045864
perception,13,0.0006108735491753207
perceptions,6,0.0002819416380809173
percipi,1,4.699027301348621e-05
percipient,2,9.398054602697242e-05
perfect,3,0.00014097081904045864
perfection,1,4.699027301348621e-05
perfectly,6,0.0002819416380809173
perform,3,0.00014097081904045864
performances,1,4.699027301348621e-05
performed,6,0.0002819416380809173
performing,3,0.00014097081904045864
perhaps,10,0.0004699027301348621
periodic,1,4.699027301348621e-05
permanence,1,4.699027301348621e-05
permanent,7,0.00032893191109440345
permission,6,0.0002819416380809173
permitted,2,9.398054602697242e-05
perpendiculars,3,0.00014097081904045864
perpetual,1,4.699027301348621e-05
persists,3,0.00014097081904045864
person,33,0.001550679009445045
personal,4,0.00018796109205394484
persons,1,4.699027301348621e-05
perspective,1,4.699027301348621e-05
persuade,2,9.398054602697242e-05
persuaded,1,4.699027301348621e-05
persuading,1,4.699027301348621e-05
perturbed,1,4.699027301348621e-05
pg,1,4.699027301348621e-05
pglaf,1,4.699027301348621e-05
phantasmagoria,1,4.699027301348621e-05
phenomena,9,0.00042291245712137586
phenomenon,2,9.398054602697242e-05
philonous,3,0.00014097081904045864
philosopher,10,0.0004699027301348621
philosophers,35,0.0016446595554720173
philosophersor,1,4.699027301348621e-05
philosophersthat,1,4.699027301348621e-05
philosophic,8,0.0003759221841078897
philosophical,12,0.0005638832761618346
philosophies,2,9.398054602697242e-05
philosophize,1,4.699027301348621e-05
philosophy,83,0.0039001926601193553
philosophyfor,1,4.699027301348621e-05
philosophythe,1,4.699027301348621e-05
phrase,9,0.00042291245712137586
physical,101,0.004746017574362107
physics,1,4.699027301348621e-05
physiological,1,4.699027301348621e-05
physiology,1,4.699027301348621e-05
piece,10,0.0004699027301348621
piecemeal,2,9.398054602697242e-05
pink,1,4.699027301348621e-05
place,16,0.0007518443682157794
placed,3,0.00014097081904045864
places,3,0.00014097081904045864
placeslondon,1,4.699027301348621e-05
placing,1,4.699027301348621e-05
plain,15,0.0007048540952022931
plainly,4,0.00018796109205394484
plan,2,9.398054602697242e-05
plane,1,4.699027301348621e-05
planet,1,4.699027301348621e-05
plato,8,0.0003759221841078897
platos,3,0.00014097081904045864
plausibility,1,4.699027301348621e-05
playing,1,4.699027301348621e-05
please,3,0.00014097081904045864
pleasure,2,9.398054602697242e-05
poet,2,9.398054602697242e-05
point,34,0.001597669282458531
pointed,1,4.699027301348621e-05
points,14,0.0006578638221888069
poison,2,9.398054602697242e-05
poisonous,1,4.699027301348621e-05
position,8,0.0003759221841078897
positions,4,0.00018796109205394484
positive,4,0.00018796109205394484
positively,1,4.699027301348621e-05
possess,1,4.699027301348621e-05
possessed,1,4.699027301348621e-05
possession,1,4.699027301348621e-05
possibilities,7,0.00032893191109440345
possibility,10,0.0004699027301348621
possible,58,0.0027254358347822
possibly,4,0.00018796109205394484
posted,4,0.00018796109205394484
poverty,1,4.699027301348621e-05
power,10,0.0004699027301348621
powerful,2,9.398054602697242e-05
powerlessness,1,4.699027301348621e-05
powers,1,4.699027301348621e-05
practical,8,0.0003759221841078897
practically,3,0.00014097081904045864
practice,1,4.699027301348621e-05
practised,1,4.699027301348621e-05
preceded,2,9.398054602697242e-05
preceding,9,0.00042291245712137586
precise,7,0.00032893191109440345
precisely,1,4.699027301348621e-05
predicate,3,0.00014097081904045864
preeminently,1,4.699027301348621e-05
preface,1,4.699027301348621e-05
prefer,4,0.00018796109205394484
preferable,1,4.699027301348621e-05
prejudices,7,0.00032893191109440345
preliminary,3,0.00014097081904045864
premiss,6,0.0002819416380809173
premisses,15,0.0007048540952022931
prepare,2,9.398054602697242e-05
preparing,1,4.699027301348621e-05
prepositions,6,0.0002819416380809173
preposterous,2,9.398054602697242e-05
prescribe,1,4.699027301348621e-05
presence,1,4.699027301348621e-05
present,31,0.0014566984634180726
presented,1,4.699027301348621e-05
presenting,2,9.398054602697242e-05
presents,1,4.699027301348621e-05
preservation,1,4.699027301348621e-05
preserve,3,0.00014097081904045864
press,3,0.00014097081904045864
pressing,1,4.699027301348621e-05
pressure,1,4.699027301348621e-05
pressures,1,4.699027301348621e-05
presume,2,9.398054602697242e-05
presumption,1,4.699027301348621e-05
presupposed,1,4.699027301348621e-05
presupposes,3,0.00014097081904045864
pretty,1,4.699027301348621e-05
prevent,1,4.699027301348621e-05
prevents,2,9.398054602697242e-05
previous,11,0.0005168930031483483
previously,1,4.699027301348621e-05
primarily,3,0.00014097081904045864
prime,6,0.0002819416380809173
primitive,1,4.699027301348621e-05
principle,55,0.0025844650157417414
principles,49,0.0023025233776608244
principlesperhaps,1,4.699027301348621e-05
print,4,0.00018796109205394484
printed,3,0.00014097081904045864
priori,56,0.0026314552887552276
prison,2,9.398054602697242e-05
privacy,2,9.398054602697242e-05
private,22,0.0010337860062966965
probability,18,0.0008458249142427517
probable,23,0.0010807762793101827
probably,11,0.0005168930031483483
problem,17,0.0007988346412292655
problems,15,0.0007048540952022931
proceed,7,0.00032893191109440345
proceeded,1,4.699027301348621e-05
proceeds,1,4.699027301348621e-05
process,9,0.00042291245712137586
processes,1,4.699027301348621e-05
processing,1,4.699027301348621e-05
produce,4,0.00018796109205394484
produced,4,0.00018796109205394484
produces,3,0.00014097081904045864
producing,1,4.699027301348621e-05
product,7,0.00032893191109440345
production,1,4.699027301348621e-05
products,1,4.699027301348621e-05
professor,2,9.398054602697242e-05
profitable,1,4.699027301348621e-05
profited,1,4.699027301348621e-05
profits,1,4.699027301348621e-05
profitthe,1,4.699027301348621e-05
profoundest,1,4.699027301348621e-05
progress,1,4.699027301348621e-05
progressively,1,4.699027301348621e-05
prohibition,1,4.699027301348621e-05
project,84,0.003947182933132841
prolegomena,1,4.699027301348621e-05
prolonged,1,4.699027301348621e-05
prominently,4,0.00018796109205394484
promote,1,4.699027301348621e-05
promoting,2,9.398054602697242e-05
promotion,1,4.699027301348621e-05
pronounce,1,4.699027301348621e-05
pronouns,2,9.398054602697242e-05
proof,10,0.0004699027301348621
proofread,1,4.699027301348621e-05
proofs,2,9.398054602697242e-05
proper,5,0.00023495136506743105
properly,2,9.398054602697242e-05
properties,16,0.0007518443682157794
property,19,0.000892815187256238
proportion,2,9.398054602697242e-05
proposed,1,4.699027301348621e-05
proposition,61,0.0028664066538226585
propositions,30,0.0014097081904045862
proprietary,1,4.699027301348621e-05
protect,2,9.398054602697242e-05
protected,5,0.00023495136506743105
prove,27,0.0012687373713641276
proved,19,0.000892815187256238
provide,8,0.0003759221841078897
provided,11,0.0005168930031483483
providing,5,0.00023495136506743105
proving,2,9.398054602697242e-05
provision,1,4.699027301348621e-05
provisionally,1,4.699027301348621e-05
provisions,1,4.699027301348621e-05
prudent,1,4.699027301348621e-05
prussia,1,4.699027301348621e-05
psychological,5,0.00023495136506743105
psychologically,1,4.699027301348621e-05
psychology,1,4.699027301348621e-05
public,9,0.00042291245712137586
punitive,1,4.699027301348621e-05
pure,11,0.0005168930031483483
purely,6,0.0002819416380809173
purpose,5,0.00023495136506743105
purposes,2,9.398054602697242e-05
pursue,1,4.699027301348621e-05
pursuit,2,9.398054602697242e-05
pushed,1,4.699027301348621e-05
put,5,0.00023495136506743105
puts,1,4.699027301348621e-05
puzzling,1,4.699027301348621e-05
qualities,8,0.0003759221841078897
quality,11,0.0005168930031483483
question,59,0.002772426107795686
questions,26,0.0012217470983506415
questionsand,1,4.699027301348621e-05
quibbling,1,4.699027301348621e-05
quickly,1,4.699027301348621e-05
quite,33,0.001550679009445045
race,2,9.398054602697242e-05
radically,6,0.0002819416380809173
raised,5,0.00023495136506743105
raises,5,0.00023495136506743105
range,1,4.699027301348621e-05
ranging,1,4.699027301348621e-05
rap,2,9.398054602697242e-05
rapping,1,4.699027301348621e-05
rash,2,9.398054602697242e-05
rate,10,0.0004699027301348621
rather,17,0.0007988346412292655
rational,2,9.398054602697242e-05
rationalist,1,4.699027301348621e-05
rationalists,8,0.0003759221841078897
rationalistswho,1,4.699027301348621e-05
rationality,1,4.699027301348621e-05
ray,2,9.398054602697242e-05
reach,7,0.00032893191109440345
reached,2,9.398054602697242e-05
reaches,3,0.00014097081904045864
reaching,2,9.398054602697242e-05
read,6,0.0002819416380809173
readable,1,4.699027301348621e-05
reader,2,9.398054602697242e-05
readers,1,4.699027301348621e-05
readily,2,9.398054602697242e-05
reading,4,0.00018796109205394484
ready,2,9.398054602697242e-05
real,52,0.002443494196701283
reality,16,0.0007518443682157794
realization,1,4.699027301348621e-05
realize,5,0.00023495136506743105
realized,1,4.699027301348621e-05
realizes,2,9.398054602697242e-05
realizing,2,9.398054602697242e-05
really,50,0.0023495136506743106
realor,1,4.699027301348621e-05
reappear,1,4.699027301348621e-05
reason,54,0.0025374747427282553
reasonable,7,0.00032893191109440345
reasonably,2,9.398054602697242e-05
reasoning,10,0.0004699027301348621
reasons,18,0.0008458249142427517
reasonsin,1,4.699027301348621e-05
recall,2,9.398054602697242e-05
receipt,2,9.398054602697242e-05
receive,2,9.398054602697242e-05
received,6,0.0002819416380809173
receiving,1,4.699027301348621e-05
recent,2,9.398054602697242e-05
recently,1,4.699027301348621e-05
recognized,2,9.398054602697242e-05
recognizes,1,4.699027301348621e-05
recombines,1,4.699027301348621e-05
recommended,2,9.398054602697242e-05
reconcile,1,4.699027301348621e-05
reconstructed,1,4.699027301348621e-05
recorded,1,4.699027301348621e-05
rectangular,3,0.00014097081904045864
red,19,0.000892815187256238
redistribute,1,4.699027301348621e-05
redistributing,2,9.398054602697242e-05
redistribution,2,9.398054602697242e-05
reduce,1,4.699027301348621e-05
reduced,2,9.398054602697242e-05
reducible,1,4.699027301348621e-05
reference,6,0.0002819416380809173
references,2,9.398054602697242e-05
refined,1,4.699027301348621e-05
reflect,5,0.00023495136506743105
reflected,3,0.00014097081904045864
reflecting,1,4.699027301348621e-05
reflection,10,0.0004699027301348621
refund,9,0.00042291245712137586
refund,1,4.699027301348621e-05
refutable,1,4.699027301348621e-05
refutation,2,9.398054602697242e-05
refuted,2,9.398054602697242e-05
regard,25,0.0011747568253371553
regarded,12,0.0005638832761618346
regarding,4,0.00018796109205394484
